has_collection,budget_processed,log_budget,genres_reform,num_genres,genre_rank,log_num_genres,log_genre_rank,has_homepage,in_english,production_companies_reform,topStudio,log_num_studios,log_numTopStudios,log_overview_len,log_day_of_week,log_year,log_month,log_season,has_poster_path,eng,num_production_countries,usa_produced,topLeadDirector,numTopDirectors,topLeadExecProd,numTopExecProd,topLeadProducer,numTopProducers,topLeadComposer,numTopComposers,topLeadDirectorPhoto,numTopDirectorsPhoto,topLeadEditor,numTopEditors,log_num_crew,log_num_male_crew,log_num_female_crew,runtime_processed,log_runtime,log_title_len,log_num_cast,topLeadActor,log_numTopActors,log_revenue
Not in Collection,8000000,15.894952224644102,"['Action', 'Drama']",2,15,1.0986122886681098,2.772588722239781,0,1,"['New Line Cinema', 'World Wrestling Entertainment (WWE)']",1,1.0986122886681098,0.6931471805599453,5.313205979041787,1.791759469228055,7.595889917718538,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.0,0.0,93.0,4.543294782270004,2.772588722239781,2.302585092994046,0,0.0,16.593935466489356
Not in Collection,38000000,17.453096744006448,"['Adventure', 'Action', 'Comedy', 'Romance']",4,19,1.6094379124341003,2.995732273553991,0,1,"['Ingenious Film Partners', 'Dino de Laurentiis Cinematografica', 'Dino De Laurentiis Company', 'Zephyr Films', 'Red Lion Sarl', 'Carthago Films S.a.r.l.']",1,1.9459101490553132,0.6931471805599453,5.627621113690637,0.6931471805599453,7.60489448081162,2.5649493574615367,0.0,1,English is Spoken Language,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,1.9459101490553132,1.9459101490553132,93.0,4.543294782270004,2.833213344056216,2.5649493574615367,0,0.6931471805599453,15.503898273376775
Not in Collection,100000000,18.420680753952364,"['Action', 'Comedy', 'Drama']",3,15,1.3862943611198906,2.772588722239781,0,1,"['Silver Pictures', 'Warner Bros.', 'Jessie Nelson Productions', 'David Dobkin Productions']",0,1.6094379124341003,0.0,5.733341276897746,1.9459101490553132,7.60489448081162,2.4849066497880004,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.784189633918261,2.9444389791664403,2.9444389791664403,116.0,4.762173934797756,2.3978952727983707,2.8903717578961645,0,0.0,18.398827184932795
Not in Collection,12000000,16.300417291085605,"['Comedy', 'Family', 'Fantasy', 'Science Fiction']",4,9,1.6094379124341003,2.302585092994046,0,1,"['Walt Disney Pictures', 'Karz Entertainment']",1,1.0986122886681098,0.6931471805599453,4.897839799950911,1.791759469228055,7.601901959875166,2.3978952727983707,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,1.3862943611198906,1.3862943611198906,86.0,4.465908118654584,3.091042453358316,3.332204510175204,0,0.0,16.665776615666065
Not in Collection,16000000,0.0,['Drama'],1,4,0.6931471805599453,1.6094379124341003,0,1,"['Polygram Filmed Entertainment', 'Gramercy Pictures (I)', 'MVP Films']",0,1.3862943611198906,0.0,5.5093883366279774,1.791759469228055,7.59890045687141,2.4849066497880004,1.3862943611198906,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,1.0986122886681098,1.0986122886681098,124.0,4.8283137373023015,2.0794415416798357,2.6390573296152584,0,0.0,15.737497676796155
Belongs in Collection,60000000,17.909855136853043,"['Action', 'Fantasy', 'Adventure']",3,15,1.3862943611198906,2.772588722239781,1,1,"['Universal Pictures', 'Kalima Productions GmbH & Co. KG', 'World Wrestling Entertainment (WWE)', 'Alphaville Films']",1,1.6094379124341003,0.0,5.583496308781699,1.0986122886681098,7.602401335665818,1.6094379124341003,0.0,1,English is Spoken Language,3,1,0,0,0,0,0,0,0,1,1,1,1,0,3.1354942159291497,2.833213344056216,2.833213344056216,92.0,4.532599493153256,2.8903717578961645,2.9444389791664403,0,0.6931471805599453,18.923473274649698
Not in Collection,16000000,0.0,"['Adventure', 'Animation', 'Action']",3,19,1.3862943611198906,2.995732273553991,0,1,['Marvel Studios'],1,0.6931471805599453,0.6931471805599453,6.173786103901937,0.6931471805599453,7.60688453121963,1.791759469228055,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1.9459101490553132,1.791759469228055,1.791759469228055,77.0,4.356708826689592,3.091042453358316,2.302585092994046,0,0.0,14.946912992035967
Not in Collection,17000000,16.648723960844016,"['Action', 'Crime', 'Thriller']",3,15,1.3862943611198906,2.772588722239781,0,0,"['Aascar Films', 'Raaj Kamal Films International', 'PVP Cinema']",0,1.3862943611198906,0.0,5.945420608606575,1.791759469228055,7.607878073278507,0.6931471805599453,0.6931471805599453,1,English is Not Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682006,1.791759469228055,1.791759469228055,147.0,4.997212273764115,2.5649493574615367,2.3978952727983707,0,0.0,17.747336210296442
Not in Collection,16000000,16.588099342704055,"['Thriller', 'Science Fiction', 'Mystery']",3,12,1.3862943611198906,2.5649493574615367,0,1,"['Columbia Pictures', 'Centropolis Film Productions']",1,1.0986122886681098,0.6931471805599453,5.768320995793772,1.791759469228055,7.600902459542082,1.6094379124341003,0.0,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.1354942159291497,2.70805020110221,2.70805020110221,100.0,4.61512051684126,3.044522437723423,3.4339872044851463,0,0.0,16.736739573557095
Belongs in Collection,50000000,17.72753358339242,"['Comedy', 'Drama', 'Family', 'Music']",4,9,1.6094379124341003,2.302585092994046,0,1,"['Columbia Pictures', 'Rastar Pictures']",1,1.0986122886681098,0.6931471805599453,6.049733455231958,1.791759469228055,7.592366128519796,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,1.0986122886681098,1.0986122886681098,127.0,4.852030263919617,1.791759469228055,2.772588722239781,0,0.0,17.859596448287082
Not in Collection,3000000,14.914123179965662,"['Horror', 'Mystery']",2,10,1.0986122886681098,2.3978952727983707,0,1,['Barclays Mercantile Industrial Finance'],0,0.6931471805599453,0.0,5.214935757608986,1.791759469228055,7.591861714889934,1.791759469228055,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.828641396489095,2.70805020110221,2.70805020110221,94.0,4.553876891600541,2.6390573296152584,3.4011973816621555,0,0.0,12.283806536089383
Not in Collection,43000000,17.57671069691365,"['Romance', 'Comedy']",2,11,1.0986122886681098,2.4849066497880004,1,1,['Konrad Pictures'],0,0.6931471805599453,0.6931471805599453,6.040254711277414,1.791759469228055,7.602401335665818,1.6094379124341003,0.0,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.060443010546419,2.772588722239781,2.772588722239781,84.0,4.442651256490317,2.9444389791664403,2.5649493574615367,0,0.0,18.04521275463237
Not in Collection,16000000,0.0,"['Science Fiction', 'Action']",2,18,1.0986122886681098,2.9444389791664403,0,1,"['Republic Pictures (II)', 'Green Communications']",0,1.0986122886681098,0.0,5.66988092298052,1.0986122886681098,7.598399329323964,1.0986122886681098,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.791759469228055,98.0,4.59511985013459,2.1972245773362196,2.8903717578961645,0,0.0,10.81178643448073
Not in Collection,12000000,16.300417291085605,['Comedy'],1,9,0.6931471805599453,2.302585092994046,0,1,['Universal Pictures'],1,0.6931471805599453,0.0,5.730099782973574,1.791759469228055,7.59488438721652,1.6094379124341003,0.0,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,1.6094379124341003,1.6094379124341003,111.0,4.718498871295094,3.2188758248682006,2.5649493574615367,0,0.0,18.52501265077346
Not in Collection,16000000,0.0,"['Thriller', 'Action']",2,12,1.0986122886681098,2.5649493574615367,1,1,"['BBC Films', 'Isle of Man Film', 'Shine Pictures', 'Kudos Film and Television', 'Pinewood Pictures', 'Creative England']",0,1.9459101490553132,0.0,5.62040086571715,1.9459101490553132,7.60887062919126,1.6094379124341003,0.0,1,English is Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8501476017100584,1.6094379124341003,1.6094379124341003,104.0,4.653960350157523,3.2188758248682006,3.713572066704308,0,0.0,14.20336144247318
Not in Collection,100000000,18.420680753952364,"['Adventure', 'Drama', 'Action']",3,19,1.3862943611198906,2.995732273553991,1,1,"['Paramount Pictures', 'Metro-Goldwyn-Mayer (MGM)', 'Sean Daniel Company', 'LightWorkers Media']",1,1.6094379124341003,0.6931471805599453,4.68213122712422,1.3862943611198906,7.6093665379542115,2.1972245773362196,0.0,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.791759469228055,125.0,4.836281906951478,2.0794415416798357,2.9444389791664403,0,0.0,18.359457382927378
Belongs in Collection,8045760,15.900655926849847,"['Comedy', 'Crime', 'Mystery']",3,9,1.3862943611198906,2.302585092994046,0,1,"['Universal Pictures', 'Vincent Pictures']",1,1.0986122886681098,0.0,5.796057750765372,1.791759469228055,7.595889917718538,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,0.6931471805599453,0.6931471805599453,95.0,4.564348191467836,2.5649493574615367,2.70805020110221,0,0.0,17.37516251581877
Not in Collection,10500000,16.166885910365842,"['Drama', 'Comedy']",2,4,1.0986122886681098,1.6094379124341003,0,1,['Nelson Entertainment'],0,0.6931471805599453,0.0,4.718498871295094,1.791759469228055,7.598399329323964,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.772588722239781,1.9459101490553132,1.9459101490553132,99.0,4.605170185988092,2.9444389791664403,2.302585092994046,0,0.0,11.72407740343206
Not in Collection,500000,13.122365377402328,"['Crime', 'Drama']",2,5,1.0986122886681098,1.791759469228055,1,1,['Whitewater Films'],0,0.6931471805599453,0.0,5.521460917862246,1.6094379124341003,7.60339933974067,0.6931471805599453,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.6390573296152584,1.6094379124341003,1.6094379124341003,90.0,4.51085950651685,2.3978952727983707,2.0794415416798357,0,0.0,13.31123675738684
Not in Collection,32000000,17.281246492014,"['Animation', 'Comedy', 'Family', 'Music']",4,16,1.6094379124341003,2.833213344056216,0,1,"['Warner Bros. Pictures', 'David Kirschner Productions', 'Turner Feature Animation']",0,1.3862943611198906,0.6931471805599453,4.927253685157205,1.3862943611198906,7.599901959208498,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.332204510175204,2.0794415416798357,2.0794415416798357,75.0,4.330733340286331,2.833213344056216,1.791759469228055,0,0.0,15.087133973348548
Not in Collection,15000000,16.52356082573315,"['Crime', 'Thriller', 'Horror', 'Drama']",4,5,1.6094379124341003,1.791759469228055,1,1,"['Rogue Pictures', 'Film Afrika', 'Sean S. Cunningham Films']",0,1.3862943611198906,0.0,5.529429087511423,1.791759469228055,7.605890001053122,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9512437185814275,2.833213344056216,2.833213344056216,110.0,4.709530201312334,3.295836866004329,2.4849066497880004,0,0.0,17.30354706844886
Not in Collection,16000000,0.0,['Drama'],1,4,0.6931471805599453,1.6094379124341003,0,1,"['A Bad Way Ltd', 'Kudos Productions Ltd.', 'Little Wing Films']",0,1.3862943611198906,0.0,4.852030263919617,1.791759469228055,7.602401335665818,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,96.0,4.574710978503383,1.6094379124341003,3.258096538021482,0,0.6931471805599453,11.537344869510973
Not in Collection,45000000,17.622173069956816,"['Comedy', 'Music']",2,9,1.0986122886681098,2.302585092994046,0,1,"['Sony Pictures', 'Gaumont Columbia Tristar Films']",0,1.0986122886681098,0.0,5.241747015059643,2.0794415416798357,7.603897968521881,2.5649493574615367,0.0,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2.833213344056216,2.302585092994046,2.302585092994046,134.0,4.90527477843843,2.6390573296152584,3.091042453358316,0,0.0,17.454630698435103
Not in Collection,500000,13.122365377402328,"['Horror', 'Thriller', 'Crime']",3,10,1.3862943611198906,2.3978952727983707,1,1,"['Rook Films', 'Warp X']",0,1.0986122886681098,0.0,5.365976015021851,1.791759469228055,7.60688453121963,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,1.791759469228055,1.791759469228055,95.0,4.564348191467836,2.302585092994046,2.995732273553991,0,0.0,12.053859254613032
Not in Collection,16000000,0.0,['Drama'],1,4,0.6931471805599453,1.6094379124341003,0,0,['Ópalo Films'],0,0.6931471805599453,0.0,5.4680601411351315,0.6931471805599453,7.592366128519796,2.3978952727983707,1.0986122886681098,1,English is Not Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,1.6094379124341003,1.6094379124341003,117.0,4.770684624465665,2.0794415416798357,3.2188758248682006,0,0.0,13.379660981846378
Not in Collection,125000000,18.643824303266577,"['Animation', 'Comedy', 'Family']",3,16,1.3862943611198906,2.833213344056216,1,1,"['Twentieth Century Fox Film Corporation', 'DreamWorks Animation']",1,1.0986122886681098,0.6931471805599453,5.117993812416755,1.6094379124341003,7.609862200913554,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3.784189633918261,2.1972245773362196,2.1972245773362196,97.0,4.584967478670572,2.6390573296152584,3.2188758248682006,0,0.0,20.02774566105883
Not in Collection,7000000,15.76142084987672,"['Drama', 'Romance']",2,4,1.0986122886681098,1.6094379124341003,0,1,"['New South Wales Film & Television Office', 'The Australian Film Commission', 'CiBy 2000', 'Jan Chapman Productions']",0,1.6094379124341003,0.0,6.0844994130751715,1.3862943611198906,7.597897950521784,1.791759469228055,0.6931471805599453,1,English is Spoken Language,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0794415416798357,1.0986122886681098,1.0986122886681098,121.0,4.804021044733257,2.302585092994046,2.772588722239781,0,0.6931471805599453,18.575117105825765
Belongs in Collection,19000000,16.759949589762293,['Comedy'],1,9,0.6931471805599453,2.302585092994046,0,1,"['Gold/Miller Productions', 'Wayans Bros. Entertainment', 'Dimension Films', 'Brad Grey Pictures']",0,1.6094379124341003,0.6931471805599453,5.802118375377063,1.791759469228055,7.601402334583733,2.0794415416798357,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,2,0,0,0,0,0,0,1,1,4.820281565605037,3.6109179126442243,3.6109179126442243,88.0,4.48863636973214,2.4849066497880004,2.70805020110221,0,0.0,19.443202791428
Not in Collection,5000000,15.424948670398354,"['Comedy', 'Science Fiction']",2,9,1.0986122886681098,2.302585092994046,0,1,[],0,0.0,0.0,5.783825182329737,1.791759469228055,7.596894438144544,1.0986122886681098,1.0986122886681098,1,English is Spoken Language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,1.0986122886681098,1.0986122886681098,90.0,4.51085950651685,2.995732273553991,2.6390573296152584,0,0.0,13.093496715578334
Not in Collection,40000000,17.50439003707821,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Romance', 'Family']",6,14,1.9459101490553132,2.70805020110221,0,1,['Touchstone Pictures'],0,0.6931471805599453,0.0,5.918893854273146,1.791759469228055,7.599401333415815,2.5649493574615367,0.0,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,1.0986122886681098,1.0986122886681098,124.0,4.8283137373023015,2.995732273553991,2.1972245773362196,0,0.0,17.688651602456126
Not in Collection,40000000,17.50439003707821,"['Adventure', 'Comedy', 'Science Fiction']",3,19,1.3862943611198906,2.995732273553991,1,1,"['Universal Pictures', 'Big Talk Productions', 'Relativity Media', 'Working Title Films']",1,1.6094379124341003,0.0,6.073044534100405,0.6931471805599453,7.60688453121963,1.0986122886681098,1.0986122886681098,1,English is Spoken Language,2,1,0,0,0,1,0,0,1,1,1,1,0,0,3.9889840465642745,2.8903717578961645,2.8903717578961645,104.0,4.653960350157523,1.6094379124341003,2.8903717578961645,0,1.0986122886681098,18.395896649927696
Not in Collection,18000000,16.705882371415992,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']",5,9,1.791759469228055,2.302585092994046,0,1,"['Goldcrest Films International', 'Sullivan Bluth Studios', 'The Samuel Goldwyn Company']",0,1.3862943611198906,0.0,5.768320995793772,1.791759469228055,7.596894438144544,2.1972245773362196,0.0,1,English is Spoken Language,3,1,0,2,0,0,0,0,0,1,0,1,0,0,2.9444389791664403,2.302585092994046,2.302585092994046,77.0,4.356708826689592,2.6390573296152584,2.0794415416798357,0,0.0,16.271450528504637
Not in Collection,16000000,0.0,"['Action', 'Thriller']",2,15,1.0986122886681098,2.772588722239781,1,1,"['Emmett/Furla Films', 'Oasis Films', 'Aperture Entertainment', 'Twirly Films Limited']",0,1.6094379124341003,0.0,5.10594547390058,1.791759469228055,7.60887062919126,2.5649493574615367,0.0,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4.174387269895637,2.995732273553991,2.995732273553991,83.0,4.430816798843313,2.3978952727983707,4.276666119016055,0,0.0,9.727704572581755
Belongs in Collection,245000000,19.316768772590635,"['Action', 'Adventure', 'Crime']",3,15,1.3862943611198906,2.772588722239781,1,1,"['Columbia Pictures', 'Danjaq', 'B24']",1,1.3862943611198906,1.0986122886681098,5.493061443340548,0.6931471805599453,7.60887062919126,2.3978952727983707,1.0986122886681098,1,English is Spoken Language,2,1,0,0,0,0,0,3,1,1,0,0,1,4,5.049856007249537,3.258096538021482,3.258096538021482,148.0,5.003946305945459,2.0794415416798357,4.430816798843313,1,1.0986122886681098,20.59619877401982
Belongs in Collection,120000000,18.603002309079653,"['Animation', 'Family', 'Adventure', 'Science Fiction']",4,16,1.6094379124341003,2.833213344056216,1,1,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",1,1.0986122886681098,1.0986122886681098,5.327876168789581,1.9459101490553132,7.601901959875166,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,1,1,1,0,0,0,2,4.23410650459726,3.2188758248682006,3.2188758248682006,95.0,4.564348191467836,3.258096538021482,2.772588722239781,0,0.0,19.041546039430866
Belongs in Collection,92000000,18.33729914588288,"['Action', 'Adventure', 'Animation', 'Family']",4,15,1.6094379124341003,2.772588722239781,1,1,"['Walt Disney Pictures', 'Pixar Animation Studios']",1,1.0986122886681098,1.0986122886681098,5.459585514144159,1.791759469228055,7.60339933974067,2.4849066497880004,1.3862943611198906,1,English is Spoken Language,1,1,0,0,1,1,1,1,1,1,0,0,0,2,4.454347296253507,2.8903717578961645,2.8903717578961645,115.0,4.7535901911063645,2.772588722239781,3.784189633918261,0,0.6931471805599453,20.263516798004815
Not in Collection,90000000,18.31532023940565,"['Adventure', 'Action', 'Western']",3,19,1.3862943611198906,2.995732273553991,1,1,"['Columbia Pictures', 'Village Roadshow Pictures', 'Escape Artists', 'Metro-Goldwyn-Mayer (MGM)', 'LStar Capital', 'Pin High Productions']",1,1.9459101490553132,1.3862943611198906,4.61512051684126,1.3862943611198906,7.6093665379542115,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,1,0,1,1,0,1,0,3,4.290459441148391,2.70805020110221,2.70805020110221,132.0,4.890349128221754,3.091042453358316,3.828641396489095,0,0.0,18.905330573307417
Not in Collection,3800000,15.150511887854474,"['Adventure', 'Action', 'Comedy', 'Western', 'Thriller']",5,19,1.791759469228055,2.995732273553991,1,0,"['Sony Music Entertainment Japan', 'Dentsu Inc.']",0,1.0986122886681098,0.0,6.687108607866515,1.9459101490553132,7.60489448081162,2.302585092994046,0.6931471805599453,1,English is Not Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.6931471805599453,0.6931471805599453,121.0,4.804021044733257,3.1780538303479458,3.044522437723423,0,0.0,14.818074027434468
Not in Collection,20000000,16.811242881518265,"['Action', 'Comedy', 'Crime', 'Fantasy']",4,15,1.6094379124341003,2.772588722239781,0,0,['Columbia Pictures'],1,0.6931471805599453,0.6931471805599453,6.100318952020064,1.0986122886681098,7.60339933974067,1.0986122886681098,1.0986122886681098,1,English is Not Spoken Language,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.995732273553991,2.1972245773362196,2.1972245773362196,99.0,4.605170185988092,2.70805020110221,2.8903717578961645,0,0.0,18.42978364653267
Not in Collection,50000000,17.72753358339242,"['Thriller', 'Crime', 'Drama']",3,12,1.3862943611198906,2.5649493574615367,0,1,"['Original Film', 'Monarch Pictures', 'Metro-Goldwyn-Mayer (MGM)']",1,1.3862943611198906,0.6931471805599453,5.6131281063880705,1.791759469228055,7.602900462204755,2.3978952727983707,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,1,1,0,1,0,0,0,1,4.700480365792417,3.2188758248682006,3.2188758248682006,105.0,4.663439094112067,2.4849066497880004,2.5649493574615367,0,0.0,17.831813647594327
Not in Collection,22000000,16.906553056777135,"['Drama', 'Comedy', 'Crime']",3,4,1.3862943611198906,1.6094379124341003,1,1,"['Section Eight', 'Groundswell Productions', 'Warner Bros.', 'Participant Media', 'Jaffe / Braunstein Enterprise']",0,1.791759469228055,0.0,5.666426688112432,1.791759469228055,7.605890001053122,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,1,0,1,0,0,0,0,0,0,0,1,1,0,2.995732273553991,1.9459101490553132,1.9459101490553132,108.0,4.6913478822291435,2.70805020110221,3.2188758248682006,1,0.0,17.382923459972282
Not in Collection,16000000,0.0,"['Comedy', 'Drama']",2,9,1.0986122886681098,2.302585092994046,0,1,"['Intermedia Films', 'Mirage Enterprises', 'West Eleven Films', 'IMF Internationale Medien und Film GmbH & Co. Produktions KG']",0,1.6094379124341003,0.0,5.19295685089021,1.6094379124341003,7.601901959875166,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,1.0986122886681098,91.0,4.5217885770490405,2.1972245773362196,3.044522437723423,0,0.6931471805599453,13.365732995763217
Not in Collection,40000000,17.50439003707821,"['Fantasy', 'Horror', 'Science Fiction']",3,14,1.3862943611198906,2.70805020110221,0,1,['New Line Cinema'],1,0.6931471805599453,0.6931471805599453,5.313205979041787,1.791759469228055,7.599401333415815,2.1972245773362196,0.0,1,English is Spoken Language,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2.772588722239781,2.3978952727983707,2.3978952727983707,96.0,4.574710978503383,3.2188758248682006,2.8903717578961645,0,0.0,17.720061315553693
Not in Collection,16000000,0.0,"['Drama', 'Romance']",2,4,1.0986122886681098,1.6094379124341003,0,0,"['Gaumont', 'Cargo Films']",0,1.0986122886681098,0.0,5.971261839790462,1.3862943611198906,7.594381242551817,1.6094379124341003,0.0,1,English is Not Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.258096538021482,1.9459101490553132,1.9459101490553132,178.0,5.187385805840755,2.3978952727983707,3.1780538303479458,0,0.0,14.510567413932861
Belongs in Collection,63000000,17.958645300228824,"['Action', 'Adventure', 'Thriller', 'War']",4,15,1.6094379124341003,2.772588722239781,0,1,"['TriStar Pictures', 'Carolco Pictures']",0,1.0986122886681098,0.6931471805599453,5.560681631015528,1.0986122886681098,7.5953872788539725,1.791759469228055,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3.258096538021482,2.8903717578961645,2.8903717578961645,102.0,4.634728988229636,2.302585092994046,2.833213344056216,0,0.0,19.057340172787065
Not in Collection,16000000,0.0,"['Drama', 'Thriller', 'War']",3,4,1.3862943611198906,1.6094379124341003,1,1,"['Big Indie Pictures', 'Amazon Studios', 'picrow']",0,1.3862943611198906,0.0,4.553876891600541,1.791759469228055,7.609862200913554,1.791759469228055,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.1780538303479458,2.3978952727983707,2.3978952727983707,89.0,4.499809670330265,2.1972245773362196,1.3862943611198906,0,0.0,14.404968048481777
Belongs in Collection,3000000,14.914123179965662,"['Drama', 'Thriller', 'Mystery', 'Action']",4,4,1.6094379124341003,1.6094379124341003,0,0,"['Egg Films', 'Show East']",0,1.0986122886681098,0.0,4.882801922586371,1.3862943611198906,7.602900462204755,0.6931471805599453,0.6931471805599453,1,English is Not Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833213344056216,1.3862943611198906,1.3862943611198906,120.0,4.795790545596741,1.9459101490553132,2.6390573296152584,0,0.0,16.522226936587312
Not in Collection,16000000,0.0,"['Drama', 'Mystery']",2,4,1.0986122886681098,1.6094379124341003,1,1,"['BBC Films', 'See-Saw Films', 'FilmNation Entertainment', 'Archer Gray', 'AI-Film']",0,1.791759469228055,0.0,5.926926025970411,1.791759469228055,7.60887062919126,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,1,1,1,0,0,3.7376696182833684,2.302585092994046,2.302585092994046,103.0,4.6443908991413725,2.3978952727983707,3.4011973816621555,0,0.6931471805599453,17.194980396868644
Not in Collection,3000000,14.914123179965662,"['Comedy', 'Drama', 'Romance']",3,9,1.3862943611198906,2.302585092994046,0,1,"['Zoetrope Studios', 'Golan-Globus Productions']",0,1.0986122886681098,0.0,5.5093883366279774,1.3862943611198906,7.59488438721652,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,2.302585092994046,2.302585092994046,100.0,4.61512051684126,1.9459101490553132,2.5649493574615367,0,0.0,14.985379065925281
Not in Collection,12000000,16.300417291085605,"['Drama', 'Crime']",2,4,1.0986122886681098,1.6094379124341003,0,1,"['Miramax Films', 'Spanky Pictures']",0,1.0986122886681098,0.0,4.7535901911063645,1.791759469228055,7.6004023345004,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2.70805020110221,2.302585092994046,2.302585092994046,121.0,4.804021044733257,2.1972245773362196,4.060443010546419,1,0.0,16.9476032997818
Not in Collection,16000000,0.0,"['Drama', 'History', 'Crime', 'Thriller']",4,4,1.6094379124341003,1.6094379124341003,0,0,"['El Deseo', 'Matanza Cine', 'Telefe', 'Fox International Productions (FIP)', 'Kramer & Sigman Films']",0,1.791759469228055,0.0,6.490723534502507,1.6094379124341003,7.60887062919126,2.1972245773362196,0.0,1,English is Not Spoken Language,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.995732273553991,2.0794415416798357,2.0794415416798357,110.0,4.709530201312334,2.1972245773362196,2.1972245773362196,0,0.0,16.830162520119163
Not in Collection,40000000,17.50439003707821,"['Comedy', 'War']",2,9,1.0986122886681098,2.302585092994046,0,1,"['Cinergi Pictures Entertainment', 'Touchstone Pictures']",0,1.0986122886681098,0.0,5.66988092298052,1.791759469228055,7.598399329323964,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,2,1,0,0,0,0,0,0,1,1,0,1,0,0,1.9459101490553132,1.791759469228055,1.791759469228055,128.0,4.859812404361672,2.772588722239781,2.5649493574615367,0,0.6931471805599453,17.007316271229797
