belongs_to_collection,has_homepage,in_english,topStudio,usa_produced,lang,topLeadActor,has_tagline,has_keywords,topLeadDirector,topLeadExecProd,topLeadProducer,topLeadComposer,topLeadDirectorPhoto,topLeadEditor,log_budget_processed,log_num_genres,log_genre_rank,log_overview_len,log_num_studios,log_numTopStudios,log_num_production_countries,log_month,log_season,log_year,log_day_of_week,log_week_of_year,log_runtime_processed,log_num_languages,log_title_len,log_num_cast,log_numTopActors,log_num_crew,log_num_male_crew,log_num_female_crew,log_numTopDirectors,log_numTopExecProd,log_numTopProducers,log_numTopComposers,log_numTopDirectorsPhoto,log_numTopEditors,log_year_to_budget_ratio,log_cast_to_budget_ratio,log_topActor_to_budget_ratio
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,17.281246492014,1.6094379124341003,2.833213344056216,4.927253685157205,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,7.599901959208498,1.3862943611198906,2.6390573296152584,4.330733340286331,1.0986122886681098,2.833213344056216,1.791759469228055,0.0,3.332204510175204,2.0794415416798357,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,9.681907531650996,15.671808704579888,0.0
0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,16.52356082573315,1.6094379124341003,1.791759469228055,5.529429087511423,1.3862943611198906,0.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,7.605890001053122,1.791759469228055,2.4849066497880004,4.709530201312334,0.6931471805599453,3.295836866004329,2.4849066497880004,0.0,3.9512437185814275,2.833213344056216,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,8.918302318616615,14.125666219601179,0.0
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,16.588099342704055,0.6931471805599453,1.6094379124341003,4.852030263919617,1.3862943611198906,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,7.602401335665818,1.791759469228055,3.6375861597263857,4.574710978503383,0.6931471805599453,1.6094379124341003,3.258096538021482,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.986322437501409,13.369225017834633,16.588099342704055
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,17.622173069956816,1.0986122886681098,2.302585092994046,5.241747015059643,1.0986122886681098,0.0,0.6931471805599453,2.5649493574615367,0.0,7.603897968521881,2.0794415416798357,3.9512437185814275,4.90527477843843,0.6931471805599453,2.6390573296152584,3.091042453358316,0.0,2.833213344056216,2.302585092994046,1.6094379124341003,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,10.01881826255691,14.577651076677729,0.0
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,13.122365377402328,1.3862943611198906,2.3978952727983707,5.365976015021851,1.0986122886681098,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,7.60688453121963,1.791759469228055,3.58351893845611,4.564348191467836,1.0986122886681098,2.302585092994046,2.995732273553991,0.0,2.70805020110221,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,5.51998992101174,10.177962397515907,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.588099342704055,0.6931471805599453,1.6094379124341003,5.4680601411351315,0.6931471805599453,0.0,0.6931471805599453,2.3978952727983707,1.0986122886681098,7.592366128519796,0.6931471805599453,3.784189633918261,4.770684624465665,0.6931471805599453,2.0794415416798357,3.2188758248682006,0.0,2.302585092994046,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.996361432642248,13.410046949854985,0.0
0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,18.643824303266577,1.3862943611198906,2.833213344056216,5.117993812416755,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,7.609862200913554,1.6094379124341003,2.5649493574615367,4.584967478670572,0.6931471805599453,2.6390573296152584,3.2188758248682006,0.0,3.784189633918261,2.1972245773362196,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,11.034473893182179,15.465770656918611,0.0
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,15.76142084987672,1.0986122886681098,1.6094379124341003,6.0844994130751715,1.6094379124341003,0.0,1.3862943611198906,1.791759469228055,0.6931471805599453,7.597897950521784,1.3862943611198906,3.044522437723423,4.804021044733257,0.6931471805599453,2.302585092994046,2.772588722239781,0.6931471805599453,2.0794415416798357,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,8.164309060569087,13.053372648772225,15.76142084987672
1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,16.759949589762293,0.6931471805599453,2.302585092994046,5.802118375377063,1.6094379124341003,0.6931471805599453,0.6931471805599453,2.0794415416798357,1.3862943611198906,7.601402334583733,1.791759469228055,3.332204510175204,4.48863636973214,0.6931471805599453,2.4849066497880004,2.70805020110221,0.0,4.820281565605037,3.6109179126442243,1.6094379124341003,0.0,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,9.15915233520675,14.120892944357289,0.0
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,15.424948670398354,1.0986122886681098,2.302585092994046,5.783825182329737,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,7.596894438144544,1.791759469228055,1.791759469228055,4.51085950651685,0.6931471805599453,2.995732273553991,2.6390573296152584,0.0,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.828954287073598,12.860001712933459,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,17.50439003707821,1.9459101490553132,2.70805020110221,5.918893854273146,0.6931471805599453,0.0,0.6931471805599453,2.5649493574615367,0.0,7.599401333415815,1.791759469228055,3.9318256327243257,4.8283137373023015,1.0986122886681098,2.995732273553991,2.1972245773362196,0.0,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,9.905539453961838,15.424948670398354,0.0
0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,17.50439003707821,1.3862943611198906,2.995732273553991,6.073044534100405,1.6094379124341003,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,7.60688453121963,0.6931471805599453,2.0794415416798357,4.653960350157523,0.6931471805599453,1.6094379124341003,2.8903717578961645,1.0986122886681098,3.9889840465642745,2.8903717578961645,2.0794415416798357,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,9.898052896041813,14.671177093021905,16.811242881518265
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.705882371415992,1.791759469228055,2.302585092994046,5.768320995793772,1.3862943611198906,0.0,1.3862943611198906,2.1972245773362196,0.0,7.596894438144544,1.791759469228055,3.4657359027997265,4.356708826689592,0.6931471805599453,2.6390573296152584,2.0794415416798357,0.0,2.9444389791664403,2.302585092994046,1.0986122886681098,1.0986122886681098,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,9.109600616790395,14.759972555693938,0.0
0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,2.772588722239781,5.10594547390058,1.6094379124341003,0.0,1.0986122886681098,2.5649493574615367,0.0,7.60887062919126,1.791759469228055,3.9512437185814275,4.430816798843313,0.6931471805599453,2.3978952727983707,4.276666119016055,0.0,4.174387269895637,2.995732273553991,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,8.97985073539381,12.325423840652894,0.0
1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,19.316768772590635,1.3862943611198906,2.772588722239781,5.493061443340548,1.3862943611198906,1.0986122886681098,1.0986122886681098,2.3978952727983707,1.0986122886681098,7.60887062919126,0.6931471805599453,3.8066624897703196,5.003946305945459,1.791759469228055,2.0794415416798357,4.430816798843313,1.0986122886681098,5.049856007249537,3.258096538021482,1.6094379124341003,0.0,0.0,1.3862943611198906,0.6931471805599453,0.0,1.6094379124341003,11.708402518584192,14.897928499487856,18.623621596112322
1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,18.603002309079653,1.6094379124341003,2.833213344056216,5.327876168789581,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.9459101490553132,1.0986122886681098,7.601901959875166,1.9459101490553132,3.1354942159291497,4.564348191467836,1.3862943611198906,3.258096538021482,2.772588722239781,0.0,4.23410650459726,3.2188758248682006,1.791759469228055,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,11.00161664102356,15.894952224644102,0.0
1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,18.33729914588288,1.6094379124341003,2.772588722239781,5.459585514144159,1.0986122886681098,1.0986122886681098,0.6931471805599453,2.4849066497880004,1.3862943611198906,7.60339933974067,1.791759469228055,3.828641396489095,4.7535901911063645,1.0986122886681098,2.772588722239781,3.784189633918261,0.6931471805599453,4.454347296253507,2.8903717578961645,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,10.734420455180016,14.576099486710946,18.33729914588288
0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,18.31532023940565,1.3862943611198906,2.995732273553991,4.61512051684126,1.9459101490553132,1.3862943611198906,0.6931471805599453,2.302585092994046,0.6931471805599453,7.6093665379542115,1.3862943611198906,3.6375861597263857,4.890349128221754,0.6931471805599453,3.091042453358316,3.828641396489095,0.0,4.290459441148391,2.70805020110221,2.4849066497880004,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,10.706471998852404,14.508658238524095,0.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.150511887854474,1.791759469228055,2.995732273553991,6.687108607866515,1.0986122886681098,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,7.60489448081162,1.9459101490553132,3.6375861597263857,4.804021044733257,0.6931471805599453,3.1780538303479458,3.044522437723423,0.0,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.546643294368723,12.154784614286667,0.0
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,16.811242881518265,1.6094379124341003,2.772588722239781,6.100318952020064,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,7.60339933974067,1.0986122886681098,2.0794415416798357,4.605170185988092,0.6931471805599453,2.70805020110221,2.8903717578961645,0.0,2.995732273553991,2.1972245773362196,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,9.208442564293826,13.978030337461687,0.0
0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,17.72753358339242,1.3862943611198906,2.5649493574615367,5.6131281063880705,1.3862943611198906,0.6931471805599453,0.6931471805599453,2.3978952727983707,1.0986122886681098,7.602900462204755,1.791759469228055,3.713572066704308,4.663439094112067,0.6931471805599453,2.4849066497880004,2.5649493574615367,0.0,4.700480365792417,3.2188758248682006,2.1972245773362196,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,10.125172286924222,15.24262715360439,0.0
0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,16.906553056777135,1.3862943611198906,1.6094379124341003,5.666426688112432,1.791759469228055,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,7.605890001053122,1.791759469228055,3.6635616461296463,4.6913478822291435,0.6931471805599453,2.70805020110221,3.2188758248682006,0.0,2.995732273553991,1.9459101490553132,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,9.301251960520222,13.72850027188314,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,2.302585092994046,5.19295685089021,1.6094379124341003,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,7.601901959875166,1.6094379124341003,2.302585092994046,4.5217885770490405,1.0986122886681098,2.1972245773362196,3.044522437723423,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98682200030066,13.592368256649284,16.588099342704055
0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,17.50439003707821,1.3862943611198906,2.70805020110221,5.313205979041787,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.1972245773362196,0.0,7.599401333415815,1.791759469228055,3.5553480614894135,4.574710978503383,0.6931471805599453,3.2188758248682006,2.8903717578961645,0.0,2.772588722239781,2.3978952727983707,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,9.905539453961838,14.671177093021905,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,1.6094379124341003,5.971261839790462,1.0986122886681098,0.0,0.6931471805599453,1.6094379124341003,0.0,7.594381242551817,1.3862943611198906,2.772588722239781,5.187385805840755,0.6931471805599453,2.3978952727983707,3.1780538303479458,0.0,3.258096538021482,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,8.994345552896068,13.452606501773872,0.0
1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,17.958645300228824,1.6094379124341003,2.772588722239781,5.560681631015528,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.791759469228055,0.6931471805599453,7.5953872788539725,1.0986122886681098,3.091042453358316,4.634728988229636,1.0986122886681098,2.302585092994046,2.833213344056216,0.0,3.258096538021482,2.8903717578961645,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,10.363792452196977,15.186056816084248,0.0
0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,16.588099342704055,1.3862943611198906,1.6094379124341003,4.553876891600541,1.3862943611198906,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,7.609862200913554,1.791759469228055,2.995732273553991,4.499809670330265,0.6931471805599453,2.1972245773362196,1.3862943611198906,0.0,3.1780538303479458,2.3978952727983707,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,8.978858796804634,15.489487179035928,0.0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14.914123179965662,1.6094379124341003,1.6094379124341003,4.882801922586371,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.602900462204755,1.3862943611198906,0.6931471805599453,4.795790545596741,0.6931471805599453,1.9459101490553132,2.6390573296152584,0.0,2.833213344056216,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.312388954843004,12.349177822494791,0.0
0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,16.588099342704055,1.0986122886681098,1.6094379124341003,5.926926025970411,1.791759469228055,0.0,1.0986122886681098,1.9459101490553132,1.0986122886681098,7.60887062919126,1.791759469228055,3.258096538021482,4.6443908991413725,1.3862943611198906,2.3978952727983707,3.4011973816621555,0.6931471805599453,3.7376696182833684,2.302585092994046,1.791759469228055,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,8.97985073539381,13.220805262715938,16.588099342704055
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,14.914123179965662,1.3862943611198906,2.302585092994046,5.5093883366279774,1.0986122886681098,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,7.59488438721652,1.3862943611198906,3.6109179126442243,4.61512051684126,0.6931471805599453,1.9459101490553132,2.5649493574615367,0.0,2.4849066497880004,2.302585092994046,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,7.320403718167982,12.429220196836383,0.0
0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,16.300417291085605,1.0986122886681098,1.6094379124341003,4.7535901911063645,1.0986122886681098,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,7.6004023345004,1.791759469228055,3.6375861597263857,4.804021044733257,1.3862943611198906,2.1972245773362196,4.060443010546419,0.0,2.70805020110221,2.302585092994046,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,8.700681734684188,12.257370689906443,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.588099342704055,1.6094379124341003,1.6094379124341003,6.490723534502507,1.791759469228055,0.0,1.0986122886681098,2.1972245773362196,0.0,7.60887062919126,1.6094379124341003,3.5263605246161616,4.709530201312334,1.0986122886681098,2.1972245773362196,2.1972245773362196,0.0,2.995732273553991,2.0794415416798357,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,8.97985073539381,14.508658238524095,0.0
0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,17.50439003707821,1.0986122886681098,2.302585092994046,5.66988092298052,1.0986122886681098,0.0,1.0986122886681098,1.9459101490553132,1.0986122886681098,7.598399329323964,1.791759469228055,3.1354942159291497,4.859812404361672,1.0986122886681098,2.772588722239781,2.5649493574615367,0.6931471805599453,1.9459101490553132,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,9.906541910313956,15.019483662290165,17.50439003707821
0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,17.034386422832473,0.6931471805599453,1.6094379124341003,5.680172609017068,1.3862943611198906,0.6931471805599453,0.6931471805599453,2.5649493574615367,0.0,7.602401335665818,1.791759469228055,3.970291913552122,4.74493212836325,0.6931471805599453,2.302585092994046,2.995732273553991,0.0,2.9444389791664403,2.3978952727983707,1.3862943611198906,0.0,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,9.432564499751077,14.089948163665746,0.0
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,16.588099342704055,1.3862943611198906,1.6094379124341003,6.152732694704104,1.3862943611198906,0.0,0.6931471805599453,2.1972245773362196,0.0,7.607381425639791,1.6094379124341003,3.5553480614894135,4.51085950651685,1.3862943611198906,2.3978952727983707,2.70805020110221,0.0,1.791759469228055,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.981340491078557,13.949042825588414,0.0
0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,13.572382387794425,1.791759469228055,2.302585092994046,5.030437921392435,1.0986122886681098,0.0,0.6931471805599453,1.6094379124341003,0.0,7.6251071482389,0.6931471805599453,2.772588722239781,4.394449154672439,0.6931471805599453,2.0794415416798357,2.5649493574615367,0.0,2.4849066497880004,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.950370400486088,11.087489765460704,0.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16.588099342704055,1.3862943611198906,2.772588722239781,6.453624998892692,0.0,0.0,0.6931471805599453,1.9459101490553132,1.0986122886681098,7.59890045687141,1.3862943611198906,3.295836866004329,4.59511985013459,0.6931471805599453,3.091042453358316,2.772588722239781,0.0,1.6094379124341003,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98982463060725,13.880050016601405,0.0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16.300417291085605,1.3862943611198906,2.995732273553991,6.061456918928017,0.6931471805599453,0.0,0.6931471805599453,2.4849066497880004,1.3862943611198906,7.605890001053122,1.6094379124341003,3.8918202981106265,4.7535901911063645,1.0986122886681098,3.2188758248682006,2.3978952727983707,0.0,2.1972245773362196,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6951922455914,13.997832948091215,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.90110184376822,1.0986122886681098,1.6094379124341003,4.852030263919617,1.791759469228055,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,7.605890001053122,1.791759469228055,3.044522437723423,4.7535901911063645,0.6931471805599453,2.8903717578961645,2.772588722239781,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.297551064631018,11.193064494154212,0.0
0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,17.72753358339242,1.0986122886681098,1.791759469228055,6.84587987526405,1.3862943611198906,0.6931471805599453,0.6931471805599453,2.3978952727983707,1.0986122886681098,7.599401333415815,1.791759469228055,3.7376696182833684,4.736198448394496,1.0986122886681098,2.4849066497880004,2.772588722239781,0.0,2.4849066497880004,2.3978952727983707,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,10.128673025724229,15.019483662290165,0.0
0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,17.50439003707821,1.3862943611198906,2.772588722239781,5.476463551931511,2.0794415416798357,0.0,1.6094379124341003,2.302585092994046,0.6931471805599453,7.601901959875166,1.791759469228055,3.6109179126442243,4.653960350157523,1.0986122886681098,2.6390573296152584,2.772588722239781,0.0,4.762173934797756,2.8903717578961645,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,9.903037701243269,14.79634018597593,0.0
0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,14.257814699122116,1.0986122886681098,2.5649493574615367,5.170483995038151,0.0,0.0,0.6931471805599453,2.4849066497880004,1.3862943611198906,7.608374474380783,1.791759469228055,3.8918202981106265,4.859812404361672,1.0986122886681098,1.3862943611198906,1.791759469228055,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.651229251604288,12.648379356901426,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.588099342704055,1.0986122886681098,1.6094379124341003,5.075173815233827,0.6931471805599453,0.0,1.0986122886681098,2.4849066497880004,1.3862943611198906,7.5953872788539725,1.6094379124341003,3.8501476017100584,4.8283137373023015,0.6931471805599453,2.772588722239781,3.091042453358316,0.0,3.091042453358316,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,8.993339135269144,13.543578154979771,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,17.034386422832473,1.3862943611198906,2.302585092994046,5.805134968916488,1.3862943611198906,0.6931471805599453,1.0986122886681098,2.5649493574615367,0.0,7.601402334583733,1.6094379124341003,3.9318256327243257,4.804021044733257,1.0986122886681098,2.1972245773362196,3.091042453358316,1.0986122886681098,3.6635616461296463,2.6390573296152584,2.302585092994046,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.0,9.433563920090563,13.989864785108699,16.341239282272525
1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,16.811242881518265,1.0986122886681098,2.3978952727983707,5.393627546352362,1.3862943611198906,0.0,1.0986122886681098,2.3978952727983707,1.0986122886681098,7.606387389772652,1.6094379124341003,3.7612001156935624,4.51085950651685,0.6931471805599453,3.1354942159291497,2.3978952727983707,0.0,2.772588722239781,2.4849066497880004,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,9.205453325415357,14.508658238524095,0.0
0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,12.323860125621126,1.0986122886681098,0.0,5.3706380281276624,0.6931471805599453,0.0,0.6931471805599453,2.4849066497880004,1.3862943611198906,7.607381425639791,1.6094379124341003,3.8066624897703196,4.465908118654584,0.6931471805599453,1.6094379124341003,1.3862943611198906,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.725873627282811,11.225256725762893,0.0
0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,16.118095750958314,1.3862943611198906,2.1972245773362196,5.8805329864007,2.0794415416798357,0.6931471805599453,0.6931471805599453,2.4849066497880004,1.3862943611198906,7.605890001053122,1.791759469228055,3.828641396489095,4.59511985013459,0.6931471805599453,2.772588722239781,3.1354942159291497,0.0,2.995732273553991,1.791759469228055,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,8.512904165965683,13.027055397597584,0.0
1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,19.450300164704952,1.3862943611198906,2.772588722239781,5.983936280687191,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.0,7.60887062919126,1.3862943611198906,2.8903717578961645,4.955827057601261,0.6931471805599453,3.1780538303479458,4.290459441148391,1.791759469228055,4.31748811353631,3.1780538303479458,1.3862943611198906,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,11.841932883155417,15.173634299260293,17.840862266556567
0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,16.588099342704055,1.3862943611198906,2.8903717578961645,6.135564891081739,1.3862943611198906,0.6931471805599453,0.6931471805599453,2.0794415416798357,1.3862943611198906,7.594381242551817,1.3862943611198906,3.4657359027997265,4.51085950651685,0.6931471805599453,3.1780538303479458,2.0794415416798357,0.0,3.7612001156935624,2.9444389791664403,1.0986122886681098,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,8.994345552896068,14.642189568648647,0.0
0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,17.72753358339242,1.0986122886681098,1.791759469228055,5.198497031265826,1.3862943611198906,1.0986122886681098,1.6094379124341003,1.3862943611198906,1.3862943611198906,7.60887062919126,2.0794415416798357,2.4849066497880004,4.927253685157205,0.6931471805599453,2.1972245773362196,3.2188758248682006,0.6931471805599453,4.174387269895637,2.6390573296152584,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,10.119199388199613,14.54948021304436,17.72753358339242
0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,18.064005814299346,1.6094379124341003,1.6094379124341003,4.962844630259907,1.3862943611198906,0.0,0.6931471805599453,2.4849066497880004,1.3862943611198906,7.6004023345004,1.791759469228055,3.828641396489095,4.762173934797756,1.3862943611198906,2.302585092994046,2.70805020110221,0.0,4.477336814478207,3.258096538021482,2.302585092994046,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,10.464132383254938,15.424948670398354,0.0
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,16.52356082573315,1.0986122886681098,2.302585092994046,6.040254711277414,1.0986122886681098,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,7.59890045687141,1.3862943611198906,3.6375861597263857,4.564348191467836,0.6931471805599453,2.833213344056216,2.5649493574615367,0.6931471805599453,3.4339872044851463,2.995732273553991,2.1972245773362196,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,8.925294420898805,14.038654909278163,16.52356082573315
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,16.588099342704055,1.3862943611198906,2.302585092994046,5.153291594497779,0.6931471805599453,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,7.60688453121963,1.0986122886681098,3.6375861597263857,4.574710978503383,0.6931471805599453,3.4339872044851463,2.5649493574615367,0.0,2.5649493574615367,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.981837570033392,14.103193380415775,0.0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,16.811242881518265,1.6094379124341003,2.772588722239781,5.808142489980444,1.0986122886681098,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,7.59890045687141,1.6094379124341003,3.6375861597263857,4.68213122712422,1.6094379124341003,2.0794415416798357,3.258096538021482,0.6931471805599453,3.4011973816621555,2.5649493574615367,1.6094379124341003,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,9.2129432472196,13.592368256649284,16.811242881518265
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,17.622173069956816,1.0986122886681098,2.995732273553991,5.2832037287379885,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.9459101490553132,1.0986122886681098,7.599401333415815,1.6094379124341003,3.1780538303479458,4.61512051684126,0.6931471805599453,2.4849066497880004,2.772588722239781,0.0,1.9459101490553132,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.023316945435061,14.914123179965662,0.0
